id	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	Experiment	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	BioSample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash
ERR4613637	2021-09-24 18:03:11	2021-09-24 21:37:46	420374	205983260	420374	490	112		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4613/ERR4613637/ERR4613637.lite.1	ERX4542720	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087859	SAMEA7329333	simple	1118232	root metagenome	SAMEA7329333							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	AA6011AF3569FF3AE327C42938920C7E	2F24181405B21EAE2AAD727B4C17617F
ERR4613638	2021-09-24 18:03:11	2021-09-24 21:37:28	197424	96737760	197424	490	53		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4613/ERR4613638/ERR4613638.lite.1	ERX4542721	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087860	SAMEA7329334	simple	1118232	root metagenome	SAMEA7329334							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	F9AFE9129013935F71C31047BDBA395C	64E790AF464AC27FFBDBE836A44AA83D
ERR4613639	2021-09-24 18:03:11	2021-09-24 21:37:38	227490	111470100	227490	490	61		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4613/ERR4613639/ERR4613639.lite.1	ERX4542722	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087861	SAMEA7329335	simple	1118232	root metagenome	SAMEA7329335							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	0EA9A91027CED286B233C3CCAAA50D73	DFA79D9B2121E2F9C3BEF0BA55762983
ERR4613640	2021-09-24 18:03:11	2021-09-24 21:37:18	196715	96390350	196715	490	53		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR004/4613/ERR4613640/ERR4613640.lite.1	ERX4542723	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087862	SAMEA7329336	simple	1118232	root metagenome	SAMEA7329336							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	F3B1D6AC207BAB6F2AD91D28FDC5914A	E1B131DD27FA8E320F51BFAE8E9F4422
ERR4613641	2021-09-24 18:03:11	2021-09-24 21:37:06	214683	105194670	214683	490	59		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR004/4613/ERR4613641/ERR4613641.lite.1	ERX4542724	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087863	SAMEA7329337	simple	1118232	root metagenome	SAMEA7329337							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	6CD3F98CC9F0818F42C08B0883263E09	8AC7FE875370C1A2DA3EF210C3C210C0
ERR4613642	2021-09-24 18:03:11	2021-09-24 21:37:18	256825	125844250	256825	490	70		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR004/4613/ERR4613642/ERR4613642.lite.1	ERX4542725	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087864	SAMEA7329338	simple	1118232	root metagenome	SAMEA7329338							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	36A7E0494D26C78E1E4E0F0A46E483B7	986BB5C45748DCBBF0F5437B4CA5613C
ERR4613643	2021-09-24 18:03:11	2021-09-24 21:38:11	248826	121924740	248826	490	68		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4613/ERR4613643/ERR4613643.lite.1	ERX4542726	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087865	SAMEA7329339	simple	1118232	root metagenome	SAMEA7329339							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	896F1905C40CE5FC782E0B1DF07A50A2	1DC0D96B05D181B452454A28208C8D84
ERR4613644	2021-09-24 18:03:11	2021-09-24 21:37:01	231163	113269870	231163	490	63		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR004/4613/ERR4613644/ERR4613644.lite.1	ERX4542727	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087866	SAMEA7329340	simple	1118232	root metagenome	SAMEA7329340							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	BCD348DD325DC7EED6651A54EE001E56	F4DB3AC6537966A189420928587A3E88
ERR4613645	2021-09-24 18:03:11	2021-09-24 21:37:38	249401	122206490	249401	490	67		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4613/ERR4613645/ERR4613645.lite.1	ERX4542728	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087867	SAMEA7329341	simple	1118232	root metagenome	SAMEA7329341							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	53889438D6EDD256FF17C3F2C1364362	A5F50E42EC700771A7BBC3319F6DF317
ERR4613646	2021-09-24 18:03:11	2021-09-24 21:37:17	258222	126528780	258222	490	70		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4613/ERR4613646/ERR4613646.lite.1	ERX4542729	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087868	SAMEA7329342	simple	1118232	root metagenome	SAMEA7329342							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	5AFB8AB685D7ACE7A4FE9CB1E68C85DE	ED32E29E1F84C22F2A59D09EBFF712EF
ERR4613647	2021-09-24 18:03:11	2021-09-24 21:37:22	268835	131729150	268835	490	73		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR004/4613/ERR4613647/ERR4613647.lite.1	ERX4542730	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087869	SAMEA7329343	simple	1118232	root metagenome	SAMEA7329343							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	1F9A571DA3ED81C19B09446A8E4F98D5	B825E4A2D5353EB329CCB8507E63C967
ERR4613648	2021-09-24 18:03:11	2021-09-24 21:37:12	264161	129438890	264161	490	72		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4613/ERR4613648/ERR4613648.lite.1	ERX4542731	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087870	SAMEA7329344	simple	1118232	root metagenome	SAMEA7329344							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	860F707FF67F9C8D171F441ABD5EFF98	7448A171D2F37AB0C58A6DE616FB65EB
ERR4613649	2021-09-24 18:03:11	2021-09-24 21:37:42	267548	131098520	267548	490	72		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR004/4613/ERR4613649/ERR4613649.lite.1	ERX4542732	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087871	SAMEA7329345	simple	1118232	root metagenome	SAMEA7329345							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	4A13103A89B7AE000FFB2938D98255B9	86E103986E4B4D2259CC6EF88E27414D
ERR4613650	2021-09-24 18:03:11	2021-09-24 21:37:29	335271	164282790	335271	490	90		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR004/4613/ERR4613650/ERR4613650.lite.1	ERX4542733	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087872	SAMEA7329346	simple	1118232	root metagenome	SAMEA7329346							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	0ECA083130EAD7B44510E4C06EEF618D	208A58DCEACC4CC2ACA95404146F6390
ERR4613651	2021-09-24 18:03:11	2021-09-24 21:36:54	254295	124604550	254295	490	68		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4613/ERR4613651/ERR4613651.lite.1	ERX4542734	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087873	SAMEA7329347	simple	1118232	root metagenome	SAMEA7329347							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	4326609CCB3F6A8B613684A233FCB32A	D8A9609018565F546E5D5FBCAAC358F4
ERR4613652	2021-09-24 18:03:11	2021-09-24 21:37:44	243296	119215040	243296	490	66		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4613/ERR4613652/ERR4613652.lite.1	ERX4542735	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087874	SAMEA7329348	simple	1118232	root metagenome	SAMEA7329348							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	577517427E92EC70B48EBF1AB6D167A7	70E245BEDA83C42D3B559D4AC43A2870
ERR4613653	2021-09-24 18:03:11	2021-09-24 21:37:03	259979	127389710	259979	490	71		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR004/4613/ERR4613653/ERR4613653.lite.1	ERX4542736	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087875	SAMEA7329349	simple	1118232	root metagenome	SAMEA7329349							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	8341DDA9957FFCEA8BA0A3FDCFB4E875	917603994C3EC773F8241A08E5516477
ERR4613654	2021-09-24 18:03:11	2021-09-24 21:37:08	177613	87030370	177613	490	48		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4613/ERR4613654/ERR4613654.lite.1	ERX4542737	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087876	SAMEA7329350	simple	1118232	root metagenome	SAMEA7329350							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	A965A5F1020565F59E51B7B5B4D6B7BA	8572522EAC6EBFA0F2AF531295AC369E
ERR4613655	2021-09-24 18:03:11	2021-09-24 21:37:28	228239	111837110	228239	490	63		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4613/ERR4613655/ERR4613655.lite.1	ERX4542738	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087877	SAMEA7329351	simple	410658	soil metagenome	SAMEA7329351							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	2BA627A6024A95D7DF911EE629E6F258	408DAC2647A9ABCE0764ADC3E6D4E139
ERR4613656	2021-09-24 18:03:11	2021-09-24 21:37:43	230825	113104250	230825	490	63		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR004/4613/ERR4613656/ERR4613656.lite.1	ERX4542739	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087878	SAMEA7329352	simple	410658	soil metagenome	SAMEA7329352							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	E8AA54D12B84C832EFFF99B41BF65EA9	37D4C9DBE7EC2E705387F818292F1172
ERR4613657	2021-09-24 18:03:11	2021-09-24 21:37:35	210127	102962230	210127	490	58		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR004/4613/ERR4613657/ERR4613657.lite.1	ERX4542740	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087879	SAMEA7329353	simple	410658	soil metagenome	SAMEA7329353							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	5473E0D2D0AC8D66C08D0431C4E87AA9	D697139BAA4A5680C794E9E123AD58DA
ERR4613658	2021-09-24 18:03:11	2021-09-24 21:37:17	199893	97947570	199893	490	55		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR004/4613/ERR4613658/ERR4613658.lite.1	ERX4542741	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087880	SAMEA7329354	simple	410658	soil metagenome	SAMEA7329354							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	D781243118D7EBDA12DBEFFD33ED483B	C2A376E310AA9188C639F7CC0BF9F4FC
ERR4613659	2021-09-24 18:03:11	2021-09-24 21:37:42	216849	106256010	216849	490	60		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4613/ERR4613659/ERR4613659.lite.1	ERX4542742	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087881	SAMEA7329355	simple	410658	soil metagenome	SAMEA7329355							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	C3BDF3D69DDBECD983E482883A12BB45	CF7DE02AF38247DE4A15DC5A8C898A64
ERR4613660	2021-09-24 18:03:11	2021-09-24 21:37:47	213015	104377350	213015	490	59		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR004/4613/ERR4613660/ERR4613660.lite.1	ERX4542743	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087882	SAMEA7329356	simple	410658	soil metagenome	SAMEA7329356							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	0D12C994DB39BC86F3BB00AA580C8B6A	D96190E1B01FAC65909D952B21C505A6
ERR4613661	2021-09-24 18:03:11	2021-09-24 21:37:21	214845	105274050	214845	490	60		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4613/ERR4613661/ERR4613661.lite.1	ERX4542744	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087883	SAMEA7329357	simple	410658	soil metagenome	SAMEA7329357							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	CE482DF749CF21AE11ED40FE0A46B544	A4F258B835D0B8095A0A1E4DDFA8103B
ERR4613662	2021-09-24 18:03:11	2021-09-24 21:37:28	209033	102426170	209033	490	58		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4613/ERR4613662/ERR4613662.lite.1	ERX4542745	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087884	SAMEA7329358	simple	410658	soil metagenome	SAMEA7329358							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	CD81CB07D16E58F5B6F1B0048C5B0D48	2F7FD1784E07FD78417C09A2664402CB
ERR4613663	2021-09-24 18:03:11	2021-09-24 22:41:20	199314	97663860	199314	490	55		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4613/ERR4613663/ERR4613663.lite.1	ERX4542746	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087885	SAMEA7329359	simple	410658	soil metagenome	SAMEA7329359							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	04D4E06C7C2A7BBE5CED7683808E74A9	E6BA199A609EADF24122FF78DBC21393
ERR4613664	2021-09-24 18:03:11	2021-09-24 22:41:26	209557	102682930	209557	490	58		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4613/ERR4613664/ERR4613664.lite.1	ERX4542747	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087886	SAMEA7329360	simple	410658	soil metagenome	SAMEA7329360							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	1612E13EBC5DE3EA51AC6A34B18AE713	2D1794644C6ACCDADD26D452299783A2
ERR4613665	2021-09-24 18:03:11	2021-09-24 22:41:40	328013	160726370	328013	490	89		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR004/4613/ERR4613665/ERR4613665.lite.1	ERX4542748	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087887	SAMEA7329361	simple	1118232	root metagenome	SAMEA7329361							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	60B84C172D4195676CD50AA1F2AFADC5	960DFEF0615470AC80A3D3DFC6A36B43
ERR4613666	2021-09-24 18:03:11	2021-09-24 22:41:40	284918	139609820	284918	490	77		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR004/4613/ERR4613666/ERR4613666.lite.1	ERX4542749	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087888	SAMEA7329362	simple	1118232	root metagenome	SAMEA7329362							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	A86189814D1F4A6F03DF6A6C3380F5DF	2F849B116F14064D436EDBFD2858F043
ERR4613667	2021-09-24 18:03:11	2021-09-24 22:41:39	229903	112652470	229903	490	61		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR004/4613/ERR4613667/ERR4613667.lite.1	ERX4542750	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087889	SAMEA7329363	simple	1118232	root metagenome	SAMEA7329363							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	0D882E15FD15091464E3287814832199	C3E92BEF3D9360C55C44649EF98D6B0C
ERR4613668	2021-09-24 18:03:11	2021-09-24 22:41:19	243195	119165550	243195	490	65		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4613/ERR4613668/ERR4613668.lite.1	ERX4542751	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087890	SAMEA7329364	simple	1118232	root metagenome	SAMEA7329364							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	63312750DCE3FC35DCE784C4D56D8809	ECB953C9AB5DF2DB855F6565E9B86151
ERR4613669	2021-09-24 18:10:07	2021-09-24 22:41:19	226337	110905130	226337	490	60		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4613/ERR4613669/ERR4613669.lite.1	ERX4542752	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087891	SAMEA7329365	simple	1118232	root metagenome	SAMEA7329365							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	707B748034E102A1591CA3040A58B3D6	27AD31788A8A4FB0DEF8C579DEFD463C
ERR4613670	2021-09-24 18:10:07	2021-09-24 22:42:32	316928	155294720	316928	490	84		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR004/4613/ERR4613670/ERR4613670.lite.1	ERX4542753	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087892	SAMEA7329366	simple	1118232	root metagenome	SAMEA7329366							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	E4E0E76BF67AD99B262A7C1AFBA8F108	4EF9404C6D01755A94B0E373AA45D0F5
ERR4613671	2021-09-24 18:10:07	2021-09-24 21:37:38	274748	134626520	274748	490	74		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4613/ERR4613671/ERR4613671.lite.1	ERX4542754	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087893	SAMEA7329367	simple	1118232	root metagenome	SAMEA7329367							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	79EBA1C410BBD75F090DE5D5D8DAF144	163453DAEA11CE75373DA1797CA3F30E
ERR4613672	2021-09-24 18:10:07	2021-09-24 21:37:50	277183	135819670	277183	490	75		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4613/ERR4613672/ERR4613672.lite.1	ERX4542755	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087894	SAMEA7329368	simple	1118232	root metagenome	SAMEA7329368							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	5CE4F45DF8BFFEFA9D3EB21AAA0D0E0D	D368953CDD6E8F48148187597917462D
ERR4613673	2021-09-24 18:10:07	2021-09-24 21:37:22	263220	128977800	263220	490	70		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR004/4613/ERR4613673/ERR4613673.lite.1	ERX4542756	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087895	SAMEA7329369	simple	1118232	root metagenome	SAMEA7329369							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	0A926754E05C53780F9834A8C3DFB5C4	FE430AEE73CF8C54A4D94CA76BFEDC8A
ERR4613674	2021-09-24 18:10:07	2021-09-24 22:41:48	235888	115585120	235888	490	63		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4613/ERR4613674/ERR4613674.lite.1	ERX4542757	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087896	SAMEA7329370	simple	1118232	root metagenome	SAMEA7329370							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	8B77AA8FE430B14CC83CD601740C83CB	C8C06580211A25A7FC549E673171DD4E
ERR4613675	2021-09-24 18:10:07	2021-09-24 22:41:45	299711	146858390	299711	490	81		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4613/ERR4613675/ERR4613675.lite.1	ERX4542758	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087897	SAMEA7329371	simple	1118232	root metagenome	SAMEA7329371							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	9B3DF9BACBFE9FC282ADB3AD249DF779	781FF6FF4EC023E5F82D5C392CADC2D0
ERR4613676	2021-09-24 18:10:07	2021-09-24 22:41:51	332465	162907850	332465	490	90		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR004/4613/ERR4613676/ERR4613676.lite.1	ERX4542759	unspecified	AMPLICON	PCR	METAGENOMIC	PAIRED	250	0	ILLUMINA	Illumina HiSeq 2500	ERP123699	PRJEB40100		758867	ERS5087898	SAMEA7329372	simple	1118232	root metagenome	SAMEA7329372							no					"VIB DEPARTMENT OF PLANT SYSTEMS BIOLOGY	 GHENT UNI"	ERA2917730		public	27370BCDEC5A4C354C29D499D8176C43	B13EA9BABE7BF57C3F5A092B6128E81F
